The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1947      3952      6800      0.91274        155.44434      0.87797        -31.59178      
1948      3990      6800      0.91334        152.75989      0.87831        -31.60202      
1949      4028      6800      0.9146         150.08573      0.87865        -31.61226      
1950      4066      6800      0.91533        147.43129      0.879          -31.62313      
1951      4104      6800      0.91604        144.74682      0.87937        -31.63459      
1952      4142      6800      0.91686        142.09245      0.87974        -31.64636      
1953      4180      6800      0.91725        139.40796      0.88013        -31.65907      
1954      4218      6800      0.91779        136.71398      0.88053        -31.67235      
1955      4256      6800      0.91813        134.04948      0.88094        -31.68627      
1956      4294      6800      0.91848        131.39533      0.88137        -31.70087      
1957      4332      6800      0.91903        128.72114      0.88181        -31.71623      
1958      4370      6800      0.91955        126.02667      0.88228        -31.73262      
1959      4408      6800      0.92037        123.30201      0.88278        -31.74999      
1960      4446      6800      0.92081        120.62753      0.88329        -31.76839      
1961      4484      6800      0.92135        117.96297      0.88382        -31.78782      
1962      4522      6800      0.92118        115.31882      0.88436        -31.80902      
1963      4560      6800      0.92103        112.66461      0.88494        -31.8318       
1964      4598      6800      0.92137        109.96977      0.88556        -31.8562       
1965      4636      6800      0.92135        107.295        0.88622        -31.8827       
1966      4674      6800      0.92161        104.63004      0.8869         -31.91098      
1967      4712      6800      0.92107        101.99587      0.88762        -31.94224      
1968      4750      6800      0.92089        99.281         0.88841        -31.97698      
1969      4788      6800      0.92089        96.56503       0.88925        -32.01492      
1970      4826      6800      0.92117        93.84852       0.89016        -32.05638      
1971      4864      6800      0.92096        91.14248       0.89113        -32.10292      
1972      4902      6800      0.92041        88.47738       0.89215        -32.15454      
1973      4940      6800      0.92024        85.81258       0.89326        -32.21171      
1974      4978      6800      0.9198         83.15691       0.89446        -32.27647      
1975      5016      6800      0.91936        80.46047       0.89578        -32.35121      
1976      5054      6800      0.91925        77.76377       0.89723        -32.43618      
1977      5092      6800      0.91866        75.08678       0.89879        -32.53491      
1978      5130      6800      0.9181         72.40048       0.9005         -32.65047      
1979      5168      6800      0.91769        69.69284       0.90241        -32.7876       
1980      5206      6800      0.91694        66.95448       0.90452        -32.95473      
1981      5244      6800      0.91671        64.21612       0.90687        -33.15593      
1982      5282      6800      0.91605        61.56914       0.90931        -33.39653      
1983      5320      6800      0.91528        58.91276       0.91191        -33.6972       
1984      5358      6800      0.91394        56.2558        0.91449        -34.07939      
1985      5396      6800      0.91338        53.55681       0.91707        -34.5742       
1986      5434      6800      0.91298        50.86792       0.91907        -35.21657      
1987      5472      6800      0.91231        48.18901       0.91938        -36.0546       
1988      5510      6800      0.91099        45.573         0.91594        -37.09694      
1989      5548      6800      0.91027        42.90433       0.90586        -38.36659      
1990      5586      6800      0.90949        40.16358       0.88406        -39.6439       
1991      5624      6800      0.9086         37.4627        0.85076        -40.26706      
1992      5662      6800      0.90772        34.78258       0.81575        -39.64359      
1993      5700      6800      0.90643        32.15449       0.79299        -37.98192      
1994      5738      6800      0.90493        29.52668       0.78517        -36.11122      
1995      5776      6800      0.90391        26.8151        0.787          -34.53984      
1996      5814      6800      0.90324        24.08225       0.79328        -33.42095      
1997      5852      6800      0.90264        21.349         0.80073        -32.67398      
