The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
435       6232      7473      0.4621         73.27903       0.93615        -36.86755      
436       6396      7473      0.46476        62.15106       0.93402        -37.06272      
437       6560      7473      0.46631        51.08067       0.93036        -37.22618      
438       6724      7473      0.46708        40.06655       0.92538        -37.29571      
439       6888      7473      0.46665        29.03187       0.92009        -37.21879      
440       7052      7473      0.46533        17.977         0.91601        -37.0085       
441       7216      7473      0.46331        6.94869        0.91393        -36.73981      
442       7380      7473      0.46057        -4.1074        0.91365        -36.48439      
443       7544      7473      0.45728        -15.22937      0.9145         -36.27704      
444       7708      7473      0.45323        -26.42477      0.91591        -36.12307      
445       7872      7473      0.44892        -37.69003      0.91752        -36.01401      
446       8036      7473      0.44462        -49.02666      0.91912        -35.93891      
447       8200      7473      0.44038        -60.46292      0.92066        -35.88861      
448       8364      7473      0.43608        -72.00068      0.9221         -35.85667      
449       8528      7473      0.4323         -83.64876      0.92343        -35.8379       
450       8692      7473      0.42858        -95.38248      0.92467        -35.82963      
451       8856      7473      0.42591        -107.18152     0.92583        -35.82891      
452       9020      7473      0.42392        -119.12265     0.92693        -35.83478      
453       9184      7473      0.42254        -131.10227     0.92797        -35.84649      
454       9348      7473      0.42233        -143.13357     0.92897        -35.86325      
455       9512      7473      0.42268        -155.25379     0.92994        -35.88557      
456       9676      7473      0.42402        -167.42402     0.93089        -35.91344      
457       9840      7473      0.42624        -179.54851     0.93182        -35.9473       
458       10004     7473      0.42952        168.31028      0.93275        -35.9882       
459       10168     7473      0.43364        156.25336      0.93366        -36.0373       
460       10332     7473      0.43818        144.28623      0.93455        -36.09667      
461       10496     7473      0.44319        132.40253      0.93541        -36.1688       
462       10660     7473      0.44846        120.65585      0.93621        -36.25669      
463       10824     7473      0.45343        109.02592      0.93687        -36.36468      
464       10988     7473      0.45817        97.49246       0.93728        -36.49737      
465       11152     7473      0.46258        86.08634       0.93726        -36.65798      
466       11316     7473      0.46602        74.77525       0.93648        -36.84564      
467       11480     7473      0.46848        63.62335       0.93453        -37.04494      
468       11644     7473      0.47024        52.52432       0.93103        -37.22069      
469       11808     7473      0.47058        41.49596       0.92608        -37.30735      
470       0         7543      0.4693         149.98871      0.93449        -36.04793      
471       151       7543      0.47369        139.23579      0.93535        -36.10732      
472       302       7543      0.47783        128.44517      0.93619        -36.17979      
473       453       7543      0.48197        117.73987      0.93698        -36.26764      
474       604       7543      0.48618        107.11922      0.93766        -36.37474      
475       755       7543      0.4901         96.54912       0.93814        -36.50624      
476       906       7543      0.49363        86.07188       0.93824        -36.66594      
477       1057      7543      0.49665        75.69497       0.93768        -36.85476      
478       1208      7543      0.49892        65.3825        0.93606        -37.06487      
479       1359      7543      0.50039        55.13582       0.93293        -37.26756      
480       1510      7543      0.50111        44.90769       0.92813        -37.40632      
481       1661      7543      0.5014         34.7198        0.92229        -37.4122       
482       1812      7543      0.50079        24.51186       0.91689        -37.2539       
483       1963      7543      0.49954        14.32413       0.91335        -36.98294      
484       2114      7543      0.49745        4.12478        0.91201        -36.6869       
485       2265      7543      0.49476        -6.124         0.91231        -36.42793      
486       2416      7543      0.49152        -16.39549      0.91353        -36.22772      
487       2567      7543      0.48839        -26.68155      0.91512        -36.08194      
488       2718      7543      0.48484        -37.054        0.91682        -35.97893      
489       2869      7543      0.48166        -47.49786      0.91847        -35.90731      
490       3020      7543      0.47781        -57.97163      0.92003        -35.85976      
491       3171      7543      0.47455        -68.52712      0.92147        -35.82839      
492       3322      7543      0.47115        -79.15255      0.9228         -35.80969      
493       3473      7543      0.46832        -89.86206      0.92403        -35.80001      
494       3624      7543      0.46604        -100.61708     0.92518        -35.79745      
