The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
439       6888      7473      0.43546        -94.49567      0.92954        -31.57055      
440       7052      7473      0.4309         -103.95566     0.93049        -31.56068      
441       7216      7473      0.42604        -113.51114     0.93141        -31.55619      
442       7380      7473      0.42053        -123.16931     0.93229        -31.55674      
443       7544      7473      0.41464        -132.96149     0.93314        -31.56173      
444       7708      7473      0.40865        -142.88136     0.93398        -31.57084      
445       7872      7473      0.40253        -153.00852     0.93479        -31.5842       
446       8036      7473      0.39677        -163.24936     0.9356         -31.60161      
447       8200      7473      0.39143        -173.68634     0.9364         -31.62355      
448       8364      7473      0.38687        175.69478      0.93719        -31.6504       
449       8528      7473      0.38331        164.95895      0.93798        -31.68271      
450       8692      7473      0.3808         154.08569      0.93876        -31.72159      
451       8856      7473      0.37997        143.16889      0.93954        -31.76767      
452       9020      7473      0.38014        132.21026      0.94029        -31.82311      
453       9184      7473      0.38166        121.26485      0.941          -31.8895       
454       9348      7473      0.38458        110.37962      0.94164        -31.969        
455       9512      7473      0.38863        99.58096       0.94214        -32.06427      
456       9676      7473      0.39318        88.88068       0.94241        -32.17785      
457       9840      7473      0.39853        78.27562       0.94232        -32.31087      
458       10004     7473      0.40426        67.82918       0.94165        -32.46006      
459       10168     7473      0.41038        57.50566       0.94018        -32.61625      
460       10332     7473      0.41649        47.32014       0.93771        -32.75759      
461       10496     7473      0.42254        37.25448       0.93426        -32.85149      
462       10660     7473      0.42801        27.30063       0.93022        -32.86274      
463       10824     7473      0.43317        17.45504       0.92637        -32.77935      
464       10988     7473      0.43784        7.66979        0.92341        -32.62003      
465       11152     7473      0.44197        -2.02583       0.9217         -32.42572      
466       11316     7473      0.44557        -11.65734      0.92112        -32.23356      
467       11480     7473      0.44794        -21.18716      0.92139        -32.06617      
468       11644     7473      0.44977        -30.6649       0.92214        -31.9297       
469       11808     7473      0.45047        -40.09656      0.92317        -31.82323      
470       0         7543      0.47734        -39.11504      0.92251        -31.80749      
471       151       7543      0.47779        -47.73097      0.92365        -31.7287       
472       302       7543      0.47743        -56.42655      0.92482        -31.66829      
473       453       7543      0.47653        -65.13194      0.92596        -31.62278      
474       604       7543      0.47493        -73.80323      0.92704        -31.58929      
475       755       7543      0.47286        -82.48827      0.92808        -31.56492      
476       906       7543      0.47036        -91.20865      0.92906        -31.54781      
477       1057      7543      0.46706        -99.92965      0.93           -31.537        
478       1208      7543      0.46323        -108.68913     0.93089        -31.53124      
479       1359      7543      0.45905        -117.52425     0.93175        -31.52968      
480       1510      7543      0.45427        -126.4196      0.93258        -31.53211      
481       1661      7543      0.44935        -135.40308     0.93338        -31.53795      
482       1812      7543      0.44435        -144.48479     0.93417        -31.54708      
483       1963      7543      0.4393         -153.69003     0.93494        -31.55956      
484       2114      7543      0.43432        -163.01007     0.93571        -31.57549      
485       2265      7543      0.42971        -172.46499     0.93647        -31.59504      
486       2416      7543      0.42557        177.95361      0.93723        -31.61858      
487       2567      7543      0.42205        168.27068      0.93799        -31.64659      
488       2718      7543      0.41964        158.47099      0.93876        -31.67963      
489       2869      7543      0.4182         148.61191      0.93953        -31.71865      
490       3020      7543      0.41729        138.68082      0.94029        -31.76529      
491       3171      7543      0.41787        128.73739      0.94105        -31.82033      
492       3322      7543      0.4195         118.79334      0.94178        -31.88603      
493       3473      7543      0.42179        108.8818       0.94246        -31.96482      
494       3624      7543      0.42534        99.03409       0.94303        -32.05895      
