The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
954       1296      6465      0.67048        -175.27705     0.8832         -27.6056       
955       1350      6465      0.67193        -178.55574     0.88352        -27.6118       
956       1404      6465      0.67355        178.14294      0.88384        -27.61834      
957       1458      6465      0.67479        174.8943       0.88417        -27.62535      
958       1512      6465      0.6762         171.66721      0.8845         -27.63264      
959       1566      6465      0.67761        168.37737      0.88484        -27.64053      
960       1620      6465      0.67888        165.11969      0.88518        -27.6489       
961       1674      6465      0.6801         161.87524      0.88552        -27.65778      
962       1728      6465      0.68097        158.65204      0.88587        -27.66734      
963       1782      6465      0.68203        155.3937       0.88623        -27.67751      
964       1836      6465      0.68331        152.11653      0.8866         -27.68827      
965       1890      6465      0.68395        148.92871      0.88697        -27.69981      
966       1944      6465      0.68466        145.66529      0.88736        -27.71237      
967       1998      6465      0.686          142.39283      0.88776        -27.72542      
968       2052      6465      0.68645        139.15032      0.88816        -27.73988      
969       2106      6465      0.68734        135.96641      0.88857        -27.75479      
970       2160      6465      0.6876         132.68654      0.889          -27.77177      
971       2214      6465      0.68828        129.44468      0.88945        -27.78954      
972       2268      6465      0.68892        126.23147      0.8899         -27.80858      
973       2322      6465      0.68899        123.01867      0.89037        -27.82962      
974       2376      6465      0.68922        119.76638      0.89086        -27.8526       
975       2430      6465      0.68931        116.52247      0.89136        -27.87766      
976       2484      6465      0.68955        113.34445      0.89187        -27.90429      
977       2538      6465      0.68937        110.12754      0.89241        -27.93415      
978       2592      6465      0.68941        106.88807      0.89297        -27.96692      
979       2646      6465      0.68918        103.68623      0.89354        -28.00284      
980       2700      6465      0.68861        100.53228      0.89411        -28.0422       
981       2754      6465      0.6881         97.31691       0.89472        -28.08652      
982       2808      6465      0.68754        94.0886        0.89534        -28.13604      
983       2862      6465      0.68677        90.90554       0.89597        -28.1907       
984       2916      6465      0.68604        87.75765       0.89661        -28.25103      
985       2970      6465      0.68529        84.50861       0.89727        -28.32088      
986       3024      6465      0.68438        81.29512       0.89791        -28.39891      
987       3078      6465      0.68324        78.10884       0.89852        -28.48644      
988       3132      6465      0.6819         74.91845       0.89909        -28.58563      
989       3186      6465      0.68076        71.7021        0.8996         -28.6985       
990       3240      6465      0.67946        68.49037       0.90001        -28.82616      
