The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
434       3034      6115      0.41072        -100.78427     0.87114        -29.06927      
435       3116      6115      0.41172        -106.02512     0.87162        -29.06522      
436       3198      6115      0.41276        -111.34582     0.8721         -29.06265      
437       3280      6115      0.41361        -116.59303     0.87256        -29.06167      
438       3362      6115      0.41468        -121.86311     0.87302        -29.06184      
439       3444      6115      0.41575        -127.13012     0.87347        -29.06328      
440       3526      6115      0.41659        -132.29949     0.8739         -29.06601      
441       3608      6115      0.41753        -137.59357     0.87434        -29.06992      
442       3690      6115      0.41826        -142.76366     0.87476        -29.07497      
443       3772      6115      0.41937        -147.98311     0.87519        -29.08091      
444       3854      6115      0.42045        -153.16898     0.87561        -29.08792      
445       3936      6115      0.42149        -158.35034     0.87602        -29.09608      
446       4018      6115      0.42232        -163.53777     0.87644        -29.10554      
447       4100      6115      0.42302        -168.66297     0.87684        -29.11613      
448       4182      6115      0.42389        -173.83734     0.87725        -29.12794      
449       4264      6115      0.42475        -178.99236     0.87766        -29.14102      
450       4346      6115      0.4253         175.86312      0.87807        -29.15566      
451       4428      6115      0.42574        170.71753      0.87847        -29.17187      
452       4510      6115      0.42586        165.5898       0.87888        -29.18985      
453       4592      6115      0.42652        160.43837      0.87928        -29.2093       
454       4674      6115      0.42682        155.33241      0.87969        -29.2307       
455       4756      6115      0.42695        150.2044       0.88009        -29.25441      
456       4838      6115      0.42727        145.07017      0.88049        -29.28035      
457       4920      6115      0.42709        139.96414      0.88088        -29.30902      
458       5002      6115      0.42693        134.84335      0.88127        -29.3406       
459       5084      6115      0.42673        129.7178       0.88164        -29.37537      
460       5166      6115      0.42615        124.57996      0.882          -29.41397      
461       5248      6115      0.42587        119.42467      0.88235        -29.45641      
462       5330      6115      0.42514        114.25805      0.88266        -29.50351      
463       5412      6115      0.42438        109.08571      0.88293        -29.5554       
464       5494      6115      0.42377        103.94033      0.88316        -29.61203      
465       5576      6115      0.42269        98.74176       0.88331        -29.67487      
466       5658      6115      0.42191        93.57045       0.88339        -29.74297      
467       5740      6115      0.42058        88.35824       0.88334        -29.8173       
468       5822      6115      0.41997        83.13109       0.88317        -29.89736      
469       5904      6115      0.41885        77.9466        0.88281        -29.98118      
470       0         6180      0.47433        95.17232       0.88483        -29.70904      
471       75        6180      0.47313        90.41476       0.88496        -29.7836       
472       150       6180      0.47219        85.62816       0.88498        -29.86557      
473       225       6180      0.47079        80.79308       0.88485        -29.95543      
474       300       6180      0.4698         76.01137       0.88455        -30.05084      
475       375       6180      0.46858        71.19218       0.88401        -30.15212      
476       450       6180      0.46781        66.36678       0.88321        -30.25709      
477       525       6180      0.46659        61.5663        0.88208        -30.36029      
478       600       6180      0.46548        56.72185       0.8806         -30.45877      
479       675       6180      0.46418        51.91281       0.87875        -30.54353      
480       750       6180      0.46305        47.08134       0.87658        -30.60912      
481       825       6180      0.46181        42.24918       0.87414        -30.64688      
482       900       6180      0.46061        37.43514       0.87158        -30.65165      
483       975       6180      0.45914        32.51967       0.86898        -30.61905      
484       1050      6180      0.45798        27.65658       0.8666         -30.55353      
485       1125      6180      0.45658        22.81448       0.86455        -30.45886      
486       1200      6180      0.45574        17.9256        0.86286        -30.34432      
487       1275      6180      0.45495        13.08166       0.86161        -30.21876      
488       1350      6180      0.45386        8.18088        0.86079        -30.08743      
489       1425      6180      0.45286        3.31715        0.86035        -29.96012      
490       1500      6180      0.45201        -1.57188       0.86022        -29.83964      
491       1575      6180      0.45106        -6.47146       0.86034        -29.729        
492       1650      6180      0.45051        -11.34291      0.86063        -29.63002      
493       1725      6180      0.44957        -16.23601      0.86108        -29.54221      
494       1800      6180      0.44913        -21.17922      0.86161        -29.46418      
