The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
443       7544      7473      0.46661        25.62506       0.9248         -34.36145      
444       7708      7473      0.46198        15.87822       0.92099        -34.18581      
445       7872      7473      0.45623        6.02127        0.91875        -33.95594      
446       8036      7473      0.44941        -3.92436       0.91802        -33.72689      
447       8200      7473      0.44188        -14.02777      0.91833        -33.52866      
448       8364      7473      0.43372        -24.26431      0.91926        -33.37097      
449       8528      7473      0.42535        -34.64358      0.92047        -33.25085      
450       8692      7473      0.41676        -45.24936      0.9218         -33.16109      
451       8856      7473      0.40857        -56.00787      0.92314        -33.09542      
452       9020      7473      0.40096        -66.99031      0.92443        -33.0478       
453       9184      7473      0.39386        -78.17399      0.92567        -33.01444      
454       9348      7473      0.38804        -89.53621      0.92685        -32.99175      
455       9512      7473      0.38373        -101.04501     0.92796        -32.97748      
456       9676      7473      0.38071        -112.74886     0.92903        -32.97033      
457       9840      7473      0.37946        -124.50004     0.93005        -32.96905      
458       10004     7473      0.38015        -136.34831     0.93105        -32.97287      
459       10168     7473      0.38266        -148.06668     0.932          -32.9814       
460       10332     7473      0.38704        -159.70973     0.93294        -32.99444      
461       10496     7473      0.39283        -171.21791     0.93387        -33.01227      
462       10660     7473      0.39989        177.44089      0.93479        -33.03517      
463       10824     7473      0.40798        166.34076      0.93571        -33.06352      
464       10988     7473      0.4168         155.43772      0.93663        -33.09831      
465       11152     7473      0.42583        144.75262      0.93754        -33.14077      
466       11316     7473      0.4351         134.27826      0.93846        -33.19225      
467       11480     7473      0.4435         124.04742      0.93935        -33.25497      
468       11644     7473      0.4514         113.94149      0.9402         -33.33183      
469       11808     7473      0.45843        103.98751      0.94096        -33.42588      
470       0         7543      0.45893        140.37201      0.93826        -33.14253      
471       151       7543      0.46702        130.91688      0.93914        -33.19353      
472       302       7543      0.47458        121.51013      0.94002        -33.25577      
473       453       7543      0.48174        112.20677      0.94088        -33.33132      
474       604       7543      0.48798        103.01054      0.94167        -33.42343      
475       755       7543      0.49367        93.89936       0.94234        -33.53573      
476       906       7543      0.49841        84.84387       0.94276        -33.67262      
477       1057      7543      0.50212        75.88148       0.94277        -33.83612      
478       1208      7543      0.50456        66.94879       0.94206        -34.02562      
479       1359      7543      0.50587        58.04776       0.9403         -34.22948      
480       1510      7543      0.5061         49.13744       0.93716        -34.41947      
481       1661      7543      0.50502        40.19365       0.93258        -34.54534      
482       1812      7543      0.50301        31.2511        0.9272         -34.55508      
483       1963      7543      0.49976        22.26931       0.9222         -34.42978      
484       2114      7543      0.49554        13.21371       0.91861        -34.20625      
485       2265      7543      0.49035        4.08057        0.91678        -33.94814      
486       2416      7543      0.48438        -5.14389       0.91642        -33.70668      
487       2567      7543      0.47785        -14.40453      0.91701        -33.50666      
488       2718      7543      0.47093        -23.83879      0.91812        -33.34874      
489       2869      7543      0.46391        -33.35918      0.91944        -33.22925      
490       3020      7543      0.45634        -43.02732      0.92084        -33.14038      
491       3171      7543      0.44923        -52.83928      0.92222        -33.07452      
492       3322      7543      0.44223        -62.81499      0.92355        -33.02652      
493       3473      7543      0.43572        -72.93072      0.9248         -32.99212      
494       3624      7543      0.43021        -83.17202      0.92598        -32.96791      
